	value	TF
CNIH3	1.7271517336166	0
CNIH2	2.34017475992752	0
NSMCE4A	0.495854747381827	0
ELAC1	0.480064144190695	0
INPPL1	0.523628404950309	0
DDHD1	0.750412936416205	0
ALKBH4	0.322586788530148	0
ADCK5	1.06669053498328	0
ADCK2	0.448962170992359	0
NPIPB13	0.879600514303342	0
ADCK1	0.584751787793108	0
DNAJC16	0.415012378566518	0
DNAJC17	0.471695152972418	0
DNAJC14	0.245782863600841	0
RTBDN	2.90655312484883	0
DNAJC12	2.20173035347742	0
DNAJC13	0.442109810916582	0
DNAJC10	0.596946837849994	0
TECRL	3.79311935343561	0
EPRS	0.561666081075575	0
EIF5A	0.581539769487658	0
RLIM	0.528422089063339	0
FEM1C	0.562875841574308	0
DNAJC18	0.879659473199151	0
DNAJC19	0.589196623831598	0
EDF1	0.5135117378067	1
ALKBH5	0.479547515207112	0
SUPT16H	0.694478505855133	0
MLN	4.59983067437325	0
MS4A6A	2.02444317255307	0
SDHAF3	0.511201758174495	0
METTL21C	2.38643097650456	0
METTL21B	0.689507888860519	0
METTL21A	0.643741906487197	0
LMAN2	0.493263460409789	0
SCML2	1.431743698126	0
MAML2	1.2676320625703	0
MLX	0.436751260666891	1
OR1M1	3.02545643939335	0
NAT8L	2.20770394191705	0
SCML4	2.62046893937384	0
NRK	1.98717560604254	0
OR8B2	5.16918340709775	0
NRM	1.04321168602013	0
NRL	0.600320992011985	1
PFKFB1	3.00275028247995	0
EDRF1	0.581721925136549	0
PFKFB3	1.62326820982416	0
PFKFB2	1.22422811421597	0
GPX1	0.856355238813836	0
CCDC28A	0.755296229102064	0
ITPA	0.5521954320483	0
AMT	0.835621502066234	0
UGT1A4	5.38524825308405	0
SH3BGR	2.46383665888974	0
OR10A5	3.58021675913869	0
OR4X1	5.96045010417788	0
OR4X2	3.52728786598265	0
SCIN	1.83372087128519	0
FOXR2	4.72455315709008	1
ADD3	0.946527317268553	0
ADD2	2.11763694433357	0
ADD1	0.315224535199424	0
TUSC5	2.26699947965414	0
PPP4R4	1.56046427351641	0
ADA	1.0827905428012	0
PPP4R1	0.457886407185559	0
PPP4R2	0.518503225929614	0
PKD2L2	2.23369943572616	0
PKD2L1	2.66389609004297	0
ZNF518B	0.565849021200313	1
OR10A4	4.56838302430851	0
CWC27	0.798108514885902	0
RAB40AL	1.01429529290282	0
CWC22	0.563714471159682	0
TMED10	0.40166434589475	0
LTBR	0.967375942918098	0
PRPF39	0.659042427981788	0
MAP3K9	1.17657301359003	0
MAP3K2	0.726803310861736	0
MAP3K3	0.73688724665512	0
SLCO6A1	2.091252653061	0
TUSC3	0.859264063447628	0
MAP3K6	1.03847023406466	0
SPOPL	0.717075424162672	0
MAP3K4	0.536240310665114	0
HIST1H1A	2.40968948032931	0
RBMY1A1	3.08768308737677	0
MARVELD1	1.30453631115826	0
FMOD	2.49110287832373	0
MARVELD2	1.27355561633518	0
NUP214	0.453871304199807	0
TPGS2	0.945381581929333	0
TPGS1	0.789713366091726	0
NUP210	1.42808676641558	0
ALKBH1	0.26269507158362	0
FMO2	3.06045590218215	0
SMCO2	1.34372103656598	0
SMCO1	3.74060803691868	0
ZNF205	0.882571111425733	1
ZNF202	0.567319701393937	1
CASZ1	0.95846650502887	1
ZNF200	0.403568269176899	1
SMCO4	0.96804362376581	0
IDH2	0.871376490496885	0
ZWILCH	0.940922803634328	0
C14orf177	3.57397167222405	0
EVX1	5.00508431756053	1
OR7A10	4.73281593416294	0
ZNF208	1.95832858031997	1
PASK	1.38712714221857	0
SETD9	0.651097463800869	0
SURF1	0.63044375630691	0
SH2D2A	2.17514389642825	0
FHDC1	2.33889690262287	0
LSM4	0.588068900975082	0
HOXA6	2.70704032317856	1
EGFL7	1.63651624393052	0
SETD3	0.627695320403108	0
AGXT2	4.6802306602481	0
KRTAP27-1	6.78232998312527	0
SETD4	0.395597907142256	0
SETD7	0.795251466295364	0
ITFG2	0.729376962829285	0
PSRC1	1.13914182566206	0
B3GALNT1	0.900706376090262	0
DZIP1	0.984079650541666	1
SERBP1	0.636492705245329	0
PRAMEF17	5.19191679440262	0
PRAMEF14	6.36531402430653	0
PRAMEF15	5.65688323299738	0
PRAMEF12	4.87902222445124	0
IZUMO2	3.1079176203001	0
PRAMEF10	4.89385200395927	0
PRAMEF11	6.78232998312527	0
NHLH1	3.73173091708154	1
PRSS27	5.52838373887064	0
PRSS21	2.65887116028518	0
PRSS22	3.19100417149946	0
EGFL6	2.04437746408198	0
LXN	1.00110025867459	0
SURF6	0.460112146819097	0
RGP1	0.381425206937647	0
VIPAS39	0.362906656339361	0
EME2	1.12777180876712	0
GPX4	0.508252954451825	0
RBCK1	0.708038762580007	0
AKNA	1.86577428315151	0
DUOX1	3.44415204878265	0
HGH1	0.648751888371059	0
DUOX2	4.1211683106975	0
IL17F	3.31900303756903	0
LSM6	0.705066635604126	0
VENTX	1.85189800584295	1
ZNF486	0.865356272690553	1
GLYR1	0.252081097883506	0
RARS	0.463430738266692	0
IL1RN	5.17174961447944	0
JADE3	0.653290968134842	0
JADE2	0.895196852907052	0
JADE1	0.800632025286456	0
KRTAP4-9	3.35218969727422	0
KRTAP4-8	2.76584129092928	0
ATP2B2	3.21659275124059	0
KRTAP4-1	2.36450602831985	0
KRTAP4-3	5.07464887189775	0
KRTAP4-2	2.49471301488175	0
KRTAP4-5	3.53600144926077	0
KRTAP4-4	3.2123439919944	0
LSM7	0.495873876936749	0
KRTAP4-6	3.72140055912303	0
LARGE1	0.963767104882839	0
RRM2B	0.624218034639661	0
NPPB	4.70670412194426	0
NPPC	1.7393602996478	0
EEF2KMT	0.508566063988468	0
ARHGEF33	0.934957998926347	0
EFS	1.31297892658728	0
SLC24A2	2.79283961153824	0
FRZB	3.26941148946138	0
MFSD13A	0.65669910260724	0
MAN2A2	0.843286363249539	0
ABRACL	0.820310127620427	0
SPRR2E	6.53006034682514	0
SPRR2D	6.14323698554223	0
SPRR2G	3.58207119430213	0
TUBB1	4.07963359872235	0
SPRR2A	6.63953362227037	0
BRE	0.39269704500608	0
SPRR2B	5.70348480789807	0
KRTAP12-1	2.14243544866828	0
FAN1	0.602392704196076	0
KRTAP12-3	3.10376115919594	0
KRTAP12-2	2.6158880862811	0
TP53	0.6693550019944	1
KRTAP12-4	3.43500009063674	0
PGGT1B	0.48080566654269	0
CDHR1	1.48481794581647	0
MOGS	0.410973076667187	0
ST8SIA4	1.09306873573045	0
CDHR4	4.07673941628615	0
ST8SIA2	3.20057362063302	0
ST8SIA1	1.35221189291647	0
CCT8L2	2.12644016311588	0
SHQ1	0.414601487658375	0
LINC01620	1.73059381654272	0
KIF20A	1.21816228539986	0
DUXA	5.96103656389556	1
STX1A	2.10373981992556	0
FARS2	0.338360641285446	0
STX1B	2.43205188246885	0
RABL2A	0.698750942214697	0
OR2A25	3.83546926070583	0
ALS2CR12	1.61882888236777	0
BTBD19	0.867946821278032	0
BTBD18	2.78199571975448	0
SRGN	2.07817676342502	0
NSMAF	0.550884364302072	0
BTBD16	2.7834439458489	0
NLRX1	0.545677754929723	0
BTBD10	0.442178198002746	0
SCPEP1	1.03979401145175	0
SIK1	1.11047336118582	0
CTDNEP1	0.36265943375272	0
SIK2	0.561085304825295	0
KRT80	2.15528263727846	0
KRT81	5.47320862450831	0
KRT82	4.86797611478078	0
KRT83	4.96288773538406	0
KRT84	6.04595007852014	0
KRT85	4.41781373320429	0
KRT86	3.61956403255357	0
RAB22A	0.432485966810352	0
C19orf81	2.36101915686818	0
DUS3L	0.522236602189949	0
TPRX1	2.54154324003812	1
CCDC134	0.657030969859225	0
CCDC169	1.75111265636438	0
TPRXL	2.46885347191243	0
WAC	0.429155819539824	0
LCT	3.30516038104615	0
NCS1	1.40126430731872	0
B9D2	0.46525535881893	0
MAST1	3.4254182218091	0
MAST2	0.926824829090195	0
MAST3	1.14560004327561	0
SALL1	1.68580466597661	1
SALL3	2.65283262412062	1
SALL2	1.96091804911147	1
FAIM	0.840623888732796	0
QARS	0.335632112734314	0
WAS	2.13799089414141	0
GALK1	1.12735285263094	0
RAB9A	0.474848952761324	0
CYP1A1	2.9245129223448	0
CYP1A2	6.73350087179521	0
RAB9B	1.30823123429974	0
MTR	0.563418885811638	0
C5orf38	1.71897986647925	0
C5orf34	0.807258239044014	0
C5orf30	1.04882702375396	0
B9D1	0.695809254998084	0
STX11	2.82087832750269	0
STX10	0.511115947723381	0
FARSA	0.555159612504063	1
FIS1	0.66018214032488	0
TAF1D	0.588658652791095	0
STX16	0.712778444058354	0
STX19	2.22139175807601	0
STX18	0.334474149322423	0
ZMIZ1	0.730823237544123	1
URM1	0.593302532041196	0
MELTF	2.918121444109	0
IFITM3	1.08062333643454	0
SLURP1	6.70332965950612	0
HBD	3.97710176888361	0
CUTA	0.540894533433014	0
IL23A	1.94450337155187	0
CUTC	0.779705681776908	0
ADGRE5	1.39536340164049	0
ADGRE1	3.09581366417279	0
IFITM1	1.03800988161359	0
ADGRE3	3.62648441818037	0
ADGRE2	2.41798648707419	0
MOSPD3	0.77502281198831	0
MOSPD2	0.550877319360065	0
MOSPD1	0.870330024307734	0
ATP11C	0.921772054198533	0
OR9G1	3.88590576762557	0
ATP11A	0.732649495655711	0
PAN3	0.873571718144971	0
PAN2	0.68157868126318	0
IFITM5	2.50369624203907	0
STK31	2.2797962888134	0
DISC1	1.02724405438251	0
LIPF	6.77313318329381	0
TLN2	0.831581253531839	0
PCDHGA11	1.63476529598751	0
PCDHGA12	1.50227959284138	0
TLN1	0.748353391613025	0
DPP8	0.453986217990784	0
OR5H14	4.39904410789134	0
FRG2C	1.71796067734069	0
L3MBTL1	0.683408267141541	1
CPA5	3.39399676018003	0
USP17L13	2.24792395979992	0
DPP3	0.515178862379315	0
DPP4	1.97392949733531	0
SUOX	0.596509658227217	0
DPP6	2.5230831756488	0
PI15	1.48906830407461	0
CEP68	0.708924434610443	0
KNOP1	1.06235698674738	0
CEP63	0.466226086273017	0
OR5B12	1.60575326185483	0
LCN9	3.48100071589405	0
LINC01588	2.42967623392993	0
OR5B17	5.16529306047089	0
GLTSCR1	0.573883050023699	0
GLTSCR2	0.783360825801605	0
COQ10A	1.37623922251931	0
STK38	1.03573706613659	0
IK	0.348782927607274	0
CYP2A7	6.65000581897243	0
CYP2A6	6.71669999699847	0
PHF5A	0.523519842076943	0
OR7E24	4.3464273438654	0
C17orf53	1.08546724899715	0
SCN2A	4.20571420977423	0
CA2	2.37973660066907	0
OTOS	5.1518485337747	0
HS1BP3	0.730466193974667	0
PRR34	0.88664912163117	0
PCP4	3.18806105544873	0
NOC3L	0.661167127883047	0
PCP2	1.90177708063457	0
RNFT1	0.747361194756281	0
TFDP2	0.696817306409608	1
PRPF19	0.360438446398493	0
FCGR3B	2.91233569491687	0
SECISBP2	0.656892924524158	0
CDKN2C	1.14559814559387	0
PRPF18	0.430164845213099	0
A4GALT	2.07230402990322	0
TMEM167A	0.529407983368578	0
USP17L18	2.24382254049799	0
ESCO1	0.670294090286092	0
OR10R2	6.43917136773687	0
PROM2	2.10705984316334	0
SEC24C	0.281063173810417	0
CTRL	4.41426337130203	0
ELOF1	0.484828275353676	0
MAGEB17	3.08368909519984	0
TRMT61A	0.639170270872117	0
MFHAS1	0.676026034341771	0
TRMT61B	0.312365786579022	0
AOX1	3.91596955069782	0
ZFYVE9	0.646832179857754	0
PCDHB17P	1.48806714703925	0
DHX15	0.527918649072064	0
ZSCAN4	2.55388062765776	1
ZFYVE1	0.492653909057105	0
COL28A1	2.09257646857834	0
LDOC1	1.20924759099122	0
NIPSNAP3A	0.676863328380106	0
CTU2	0.450360867139937	0
POM121L2	1.66330155348866	0
RXFP1	3.03951977376937	0
CCDC88A	1.28375239155236	0
CCDC88B	2.06837774743589	0
CCDC88C	1.60115872286098	0
FAM27C	1.09167663330843	0
NDUFB11	0.489497507481727	0
NDUFB10	0.890654653000001	0
ZNF783	0.728745580725392	1
ZNF782	0.553399210611235	1
ZNF781	0.911223211448187	1
ZNF555	0.661468626270956	1
ZNF787	0.523488228140545	1
ZNF786	0.451781637273919	1
ZNF785	0.716492251583835	1
ZNF784	0.44415877049502	1
GOT2	0.796359130607626	0
C22orf15	1.10832882224095	0
RNASEK	0.654755837023366	0
GOT1	1.70763277090827	0
RNASEL	0.880481190145073	0
RNASE1	1.89050389685891	0
MPEG1	3.16171495306962	0
RNASE3	2.9273116706409	0
RNASE2	2.06440511750101	0
PAK2	0.346981538874297	0
RNASE4	2.9779852936209	0
RNASE7	3.37122348464888	0
RNASE6	2.04473948929389	0
RNASE9	3.88544510622263	0
RNASE8	4.01922420705692	0
ASB13	0.689252889122924	0
ZFAND5	0.668472127523348	1
QTRT2	0.540392774403915	0
OR2T8	4.58698428906886	0
QTRT1	1.3219863354179	0
OR2T6	6.78232998312527	0
SMIM23	3.9852575124559	0
OR2T4	4.4242839350481	0
SMIM21	3.77720989195745	0
OR2T2	3.68641314468119	0
OR2T3	3.4185940106807	0
SMIM24	2.49399025515877	0
OR2T1	6.5372992588683	0
FBXL8	1.95428964631774	0
CCDC89	1.23287347081083	0
FAM175A	0.933701734590332	0
CCR1	2.31704913290108	0
CCDC83	1.86848413310993	0
SAXO1	1.60404648724543	0
ROBO3	0.941846917725806	0
FBXL2	1.13457531108308	0
SIGLECL1	2.5441820118847	0
CCDC86	0.853962113819379	0
FBXL7	0.975466596226397	0
FBXL6	0.615892456297474	0
CDC7	1.11686353595555	0
ATR	0.650325133199347	0
CTR9	0.392780113168586	0
NIPSNAP3B	1.47130772048871	0
RRAS2	0.88113840556925	0
ZNF569	0.601367815922448	1
ZNF568	0.546297397315635	1
ZNF567	0.620470790068581	1
ZNF566	0.492251355449985	1
ZNF565	0.527779205341912	1
SIN3A	0.537199054120493	0
ZNF563	0.718044849936815	1
ZNF562	0.373137839398936	1
ZNF561	0.414399939726472	1
OR5AS1	6.61117740396268	0
STMN4	3.57491995766301	0
ACADS	1.22201117158241	0
RHOT2	0.609046856929962	0
STMN3	1.05000030153295	0
GBA2	0.430717914555959	0
IKBIP	1.16330748488135	0
ACRBP	1.54496638689706	0
OLFM4	5.55874703559483	0
DCLK1	2.05641269401395	0
DCLK3	3.59390096676128	0
DCLK2	2.77354055193704	0
NOX1	5.67784220077381	0
NOX3	3.0965728880033	0
TRAF3	0.440900006048534	0
OTOL1	3.46115509591464	0
NOX4	2.81095530420973	0
TOMM22	0.36610169245273	0
PSKH1	0.635744274494046	0
CSF3	2.74501901740524	0
FAM161A	0.875599219629133	0
RARRES2	2.39013450694426	0
ZNF849P	1.53837009687489	0
FAM161B	0.870346990312953	0
TRAF6	0.666078332156499	0
TMTC2	0.991321962631824	0
UBE3B	0.323302304082654	0
STYXL1	0.421301169511559	0
TRAF7	0.627947493065838	0
UBE3D	1.03497452221045	0
CD9	0.876014378461893	0
GTF2H3	0.468562462450317	0
GNGT2	2.2080480200617	0
TOP2B	0.70268526315632	0
TOP2A	1.36982202813044	0
MTRF1	0.670357748565258	0
HOOK1	1.03477877376673	0
TMTC1	1.01249140578663	0
MIGA1	0.649720052836009	0
APH1B	1.06933835368251	0
SNRNP70	1.086136462144	0
SETD6	0.556953891171482	0
SHANK3	1.72571317075584	0
SLC26A2	1.92730282918448	0
SLC26A3	4.90038105817072	0
SLC26A4	2.18018761874398	0
SLC26A5	1.28602611689868	0
FGF9	1.57460255487921	0
FGF8	3.74086429197596	0
SLC26A8	2.13654193361601	0
FGF6	4.40148201884306	0
MTFR2	0.910880324406968	0
FGF4	4.98809057464093	0
FGF3	2.92767021500877	0
FGF2	1.49258445085001	0
CMSS1	0.73814415977865	0
BCAN	3.50389270088236	0
OLFML2B	0.972618886511866	0
OLFML2A	1.73252458723503	0
BCAM	1.14421198954026	0
GLOD5	2.19789466032289	0
SDC1	2.39050707972031	0
SDC2	1.29901356906791	0
GCH1	1.43200475650168	0
SDC4	1.22111816423591	0
ELOVL6	1.11634555980914	0
ELOVL7	2.09031089250422	0
AKR1B1P6	3.95514737213444	0
ELOVL5	0.655833958786327	0
ELOVL2	2.55808613638532	0
ELOVL3	1.35048371946514	0
ELOVL1	0.754485814014857	0
WASHC2A	0.408287011934717	0
SNF8	0.304643868250096	0
AMY1A	3.96132722875474	0
CFAP97	0.479446150357408	0
AMY1B	5.34196741016904	0
WASHC2C	0.453132115657436	0
LINC01299	6.3808233211448	0
ERAP2	1.73655534940115	0
RPUSD2	0.334742816196933	0
DEFB1	2.95345408246091	0
OR10AB1P	1.32469564297634	0
CD84	2.46767963644905	0
LINC01460	2.6837627581962	0
DIABLO	0.231970388452198	0
ZNF593	0.740063241659449	0
IFNB1	2.22014900751127	0
CWF19L1	0.611621942853002	0
CWF19L2	0.708936875018466	0
HEYL	1.55459929790762	1
NAA20	0.791615403005424	0
HSPA2	1.3227386911555	0
RD3	3.17067480595362	0
SGCG	3.42879315591556	0
TTYH3	2.417940232022	0
SGCE	0.929767027552156	0
SGCD	1.89577419437543	0
CNKSR1	1.26155531800011	0
SGCB	0.693893033749879	0
KIAA1586	0.769929764232874	0
CNKSR2	1.76126226629222	0
TMEM35B	0.594817766624272	0
DUSP9	2.16087378739776	0
DUSP8	1.21630743093591	0
DUSP5	1.15226106899913	0
DUSP4	1.44141787218084	0
DUSP7	1.68464182506229	0
ABCC11	2.40137023759244	0
DUSP1	1.71263857460426	0
DUSP3	0.878447583095009	0
DUSP2	2.3444779584683	0
LRRC8E	1.2376869093182	0
LRRC8D	0.56226393003734	0
GBGT1	1.0954846521946	0
NKD2	1.49958143403241	0
LRRC8A	0.904894073333127	0
RBL1	0.672241794643919	0
SETMAR	0.504647767533594	0
LRRC8B	0.76934664209382	0
STX5	0.435975889892162	0
OR51E1	2.12375242044833	0
OR51E2	2.02754845415643	0
MIXL1	5.76570047266629	1
ZNF696	0.436279769819244	1
HEY2	1.60641317111661	1
RIOX2	0.527958857607787	0
HEY1	1.65243494405706	1
LRRN4CL	2.0779059934441	0
CYP7A1	4.65437252825605	0
MFSD9	0.450232656271683	0
STX4	0.457826119048076	0
MTF1	0.555938090411496	1
MTF2	0.84622030045277	0
DGKA	1.95183075484511	0
MAGOH	0.512011734902271	0
LEP	3.20958202893551	0
TBC1D19	0.50353959974902	0
PPP1R17	2.57324547494658	0
CSN1S1	4.84923880269945	0
TBC1D12	0.7250140784608	0
HDC	3.8194666614776	0
XYLB	1.50812557362299	0
SLC29A4	1.73922174328343	0
TBC1D17	0.581276549085191	0
TBC1D14	0.511696318426232	0
TMLHE	0.462070841769302	0
MAGEB18	NA	0
AUTS2	1.16208956160005	0
PLA2G1B	5.01769352457122	0
MAP2K5	0.345164633587588	0
NUMA1	0.526911153037827	0
SFMBT1	1.1702370445727	0
NUAK2	1.20720487050439	0
NANOGNB	3.56342391542464	1
MAGEB16	3.75553316301219	0
UBFD1	0.669025078574786	0
GPR52	2.31293603596629	0
HSPA1A	2.45012269101801	0
GPR50	3.60528156597809	0
IKBKAP	0.374382776853662	0
PF4	2.9480929248838	0
GPR55	1.74506106878135	0
OXGR1	2.68793067511532	0
FAM83C	4.48008078692945	0
BNIP3L	0.535565756766567	0
FAM83A	3.4871116492123	0
FAM159A	2.98269484454894	0
FAM83G	0.948042306450308	0
FAM86B3P	0.846700075786506	0
FAM83E	2.61129850908851	0
HSPA1L	1.30299122564418	0
IDH3A	1.03290969624527	0
C12orf71	2.7045456012065	0
SPRYD7	0.596262319711374	0
IDH3B	0.373804291577973	0
C12orf74	2.04620825874683	0
C12orf75	1.81591012166373	0
C12orf76	0.931975313894911	0
C12orf77	2.86509729966322	0
CYSLTR2	1.63135006416009	0
DGKQ	0.704509046251458	0
C8orf4	1.70724949069718	0
LAMB4	1.90565819621345	0
CCM2L	3.81751171367265	0
DGKH	0.809187509405817	0
DGKI	1.96035045352338	0
KIAA0825	0.693798342474379	0
DGKB	2.35469378925244	0
ATP7B	1.11219637368136	0
DGKG	1.21737098928974	0
DGKD	1.08679948562906	0
DGKE	1.09169294842887	0
UFL1	0.456228495358107	0
NEK6	1.39079812772621	0
ZBTB40	0.851834889993875	1
TMEM106C	0.774366304043068	0
CNP	1.40494518080439	0
NEK7	1.35139702036194	0
SRP72	0.485361970536919	0
DKC1	0.558407060063455	0
STK39	0.636279919072151	0
PTGIS	1.53659380788159	0
PTGIR	2.02357145137716	0
LINC00967	3.82019626558284	0
FFAR3	2.10008773346909	0
COPZ2	1.46651977463274	0
TCERG1L	1.70738304205847	0
ANKRD63	2.13319630960527	0
ANKRD62	4.38195481046878	0
ANKRD61	1.71116176014486	0
RTEL1	0.781732937335901	0
NPM1	0.826129285373482	0
ANKRD65	1.78146659902733	0
NPM2	1.93081936866524	0
HSPA13	0.590475150766724	0
NXN	0.890972889193266	0
EMC2	0.567028021304003	0
PEMT	1.08540759423994	0
HSPA14	0.439659546122949	0
RHCG	6.5782882697205	0
ZNF286A	1.1413960174536	1
TXNDC17	0.732540693100348	0
CCSAP	1.07795310454833	0
AKR1D1	6.06904591831925	0
TMEM26	2.02785444455532	0
TMEM25	0.84002459088879	0
PDE2A	1.92540249281285	0
DXO	0.515620975052688	0
TONSL	0.993099683273166	0
C1orf94	2.4218935536032	0
DGCR14	0.362548976543033	0
RAD51AP2	1.2725263770231	0
DENR	0.516377897814763	0
AHNAK2	2.71479749529417	0
DDX50	0.469409455898868	0
PTPN18	0.976496431003959	0
SCFD1	0.347126381827655	0
SCFD2	0.651396324838208	0
PPP3R2	4.36086717673045	0
MYPOP	0.51551747521919	0
FAM222A	1.40289187403778	0
SCG5	4.34313338960202	0
IQCB1	0.596872559000148	0
C16orf70	0.508863811811383	0
SCG2	3.70402035791112	0
FFAR1	5.53440369845519	0
RIC1	0.654998484130966	0
CPSF4L	1.39640491445752	0
AP5S1	0.852384805203239	0
KRT222	2.35028757084906	0
CLIP1	0.987896371692588	0
CSRNP2	0.567129073018488	0
SEMA4A	1.25268280895943	0
SEMA4B	0.828571399359219	0
SEMA4C	0.785543348364334	0
SEMA4D	1.84507998866595	0
GABRB2	3.26664733304052	0
OR2L2	2.98176083570269	0
SEMA4G	1.54195962239759	0
CTAGE8	1.42633486623026	0
CTAGE9	1.44769600355181	0
BYSL	0.619284470650916	0
C10orf111	0.943358225222385	0
SQRDL	1.42396321891298	0
CTAGE1	1.50496598718766	0
CTAGE4	1.52371273120896	0
CTAGE5	1.1178044834202	0
FBXO18	0.341313647462857	0
JOSD1	0.739244464078093	0
RHBDD2	0.802019167338922	0
PPRC1	0.76313752154744	0
GLP1R	4.07968140150543	0
SCN4A	3.57938746293484	0
VCY1B	2.79262339570385	0
MBNL1-AS1	3.46831438469804	0
OR2L3	4.7010340449196	0
SUMO3	0.420432662933289	0
OR13G1	5.9878381916375	0
LRP2	2.83896060082192	0
TMCO3	0.642775337286843	0
ZNF599	0.474753373610128	1
FOCAD	0.632249411221923	0
LRP3	1.06248913372083	0
PSPC1	0.476943549719903	0
OR4D2	4.67829641766091	0
CRTAC1	2.97810710810945	0
SCCPDH	0.874578683155917	0
HSPA8	0.572538033740404	0
SERP2	1.48968306947253	0
FOXL1	2.21665795611877	1
GALNT15	1.85318843681234	0
MFSD1	0.728795517430176	0
CLEC2A	2.82359654080811	0
GALNT12	1.11429903787294	0
MS4A4A	1.79175981577331	0
SLC20A2	0.916923131578865	0
CNDP1	4.67973515417059	0
MS4A4E	2.02480910504445	0
BPIFB3	5.80657635390374	0
STRBP	0.746881097710947	0
TTI2	0.345856426963148	0
TTI1	0.491157375828483	0
BPIFB2	3.46843789878151	0
FFAR4	3.75667594370652	0
GALNT11	0.355922474304627	0
CXorf65	2.75735563938647	0
MOCS1	0.711008947924957	0
CXorf67	1.46839531360595	0
NPB	2.15653602259917	0
AHR	1.18430060130952	1
SCGN	4.47707283749146	0
GADD45GIP1	0.700562900404044	0
CEACAM5	5.74071057977431	0
NPY	3.09497235378136	0
GATB	0.845583648797655	0
COLEC10	5.48908751560949	0
COLEC11	2.93984612652186	0
BTBD17	3.02238043538157	0
GATC	0.345676390044184	0
LRP8	1.21858487101741	0
NPS	3.35711061061034	0
ACTA2	2.32857328009939	0
ZNF197	0.482588650181478	1
ZNF195	0.695368613080621	1
EMCN	1.54982649570351	0
QSOX2	0.49194787683704	0
INSL5	3.36376361133469	0
PDS5A	0.415352821703301	0
PSMB5	0.593964312780039	0
PDS5B	0.616308486247228	0
MFSD3	0.740928474525637	0
GTSE1	1.13342569452929	0
TSTD1	0.864576945708122	0
TSTD2	0.35900386846939	0
PKHD1L1	2.06596374581761	0
GTF2H2C	0.451952574362651	0
BNIPL	4.6737352565193	0
USP17L12	2.85531881380263	0
TADA2B	0.709468772475444	1
PSMB4	0.354262273473694	0
NR2C2AP	0.469554204865037	0
CEACAM7	6.12336557049334	0
PAICS	1.01367665241776	0
OR1I1	3.82797398679702	0
RSBN1L	0.513271858037478	0
UBXN2B	0.598871370062239	0
UBXN2A	0.444075042119966	0
KYAT1	0.465309023012183	0
VWA5B1	1.8704288091115	0
KIAA0319	3.77862277292323	0
DYNC2LI1	0.624353239228009	0
KIF1BP	0.438999653104736	0
TECTA	0.900938622324529	0
ZNF221	0.733997117247362	1
ZNF222	0.673932012930257	1
ZNF223	0.61850752543607	1
ZNF225	0.445446164003959	1
ZNF226	0.459318418348269	1
ZNF227	0.473550538148765	1
ZNF492	1.50076335299905	1
KIF7	0.734280231473599	0
KCNQ4	1.13117591509199	0
KCNQ5	1.14195639626928	0
KCNQ2	2.03479118967309	0
BLOC1S5	0.516004651924607	0
KCTD16	2.1172195071441	0
HOXC11	2.81341854643586	1
HOXC10	2.49003321046604	1
HOXC13	2.96024109698603	1
LHX3	2.47446436988356	1
VEGFA	0.807096713082175	0
GLO1	0.547514447117987	0
VEGFC	2.31374488016728	0
VEGFB	1.2147489800499	0
BLOC1S3	0.491511909866613	0
RTTN	0.627530856683697	0
BNIP1	0.297548954784671	0
BNIP2	0.554465286083442	0
BNIP3	0.928914950847552	0
PDE4C	2.34619976083822	0
LHX6	2.24419432494748	1
ZNF491	0.805254958356432	1
ASTN2	1.02450327173857	0
KIAA1549	1.43949489916365	0
KCTD15	0.612800220158704	0
SBSN	4.76853771796742	0
LHX8	3.3029217334763	1
EMC9	0.509224561191962	0
EMC8	0.43199122348861	0
OSBP	0.356602584264158	0
FLOT1	0.626072948299028	0
FLOT2	0.443163653742765	0
KIR2DL4	3.71717550507308	0
EMC3	0.575216351122936	0
CCDC6	0.411492902426833	0
EMC1	0.426751846723866	0
ZNF544	0.559223573542707	1
NAB1	0.499499402376768	0
EMC6	0.650649711565889	0
EMC4	0.292596518426177	0
CLCC1	0.386409042234825	0
MFSD7	1.35569455157828	0
LINS1	1.32777577581884	0
OTUD5	0.376251074766697	0
OTUD4	0.614198249403415	0
OTUD3	0.658895678143178	0
AP3M1	0.381750304722024	0
AP3M2	1.12473359436808	0
PTGER1	3.2040044538726	0
SPEM1	1.43851637567587	0
SERHL2	1.00593907409835	0
CASQ2	3.5811827116119	0
AKAP12	1.06156626300182	0
MIB2	0.912949097014648	0
AKAP10	0.466408603063869	0
AKAP11	0.503614852388831	0
HTRA4	5.67942080707129	0
PNMAL1	1.10294197201069	0
ZSCAN5A	0.430475897515838	1
HTRA1	1.4617574749299	0
ZSCAN5C	0.782991643622764	1
HTRA3	2.10206895796551	0
BSDC1	0.373946514774693	0
PHEX	2.69103724577436	0
LCE3B	6.78232998312527	0
ATP5G3	0.907373336025235	0
MFSD6	0.869666337120086	0
SLC44A4	2.6776385187088	0
CARF	0.810959789959958	1
SKIDA1	2.85092045739873	0
S100Z	2.44774872967592	0
UNC5CL	2.60420394736685	0
TVP23C-CDRT4	0.667193384685823	0
NTN4	1.24883263294984	0
CCDC74B	1.23165686451592	0
LNP1	0.848441563275745	0
